,localhour,air1,furnace1,waterheater1,total
4497,2014-06-23 05:00:00-05,0.0,0.0,0.0,0.0
4498,2014-06-23 06:00:00-05,0.0,121.05000000000001,203.13333333333327,324.1833333333333
4499,2014-06-23 07:00:00-05,0.0,0.0,0.0,0.0
4500,2014-06-23 08:00:00-05,0.0,28.766666666666662,633.4333333333332,662.1999999999999
4501,2014-06-23 09:00:00-05,0.0,87.31666666666665,951.7,1039.0166666666667
4502,2014-06-23 10:00:00-05,0.0,49.78333333333332,235.2833333333333,285.0666666666666
4503,2014-06-23 11:00:00-05,0.0,58.23333333333333,626.0666666666666,684.3
4504,2014-06-23 12:00:00-05,0.0,31.099999999999998,0.0,31.099999999999998
4505,2014-06-23 13:00:00-05,0.0,53.23333333333332,0.0,53.23333333333332
4506,2014-06-23 14:00:00-05,0.0,115.81666666666665,388.26666666666654,504.0833333333332
4507,2014-06-23 15:00:00-05,0.18333333333333335,86.43333333333332,256.15,342.76666666666665
4508,2014-06-23 16:00:00-05,0.21666666666666667,61.283333333333324,0.0,61.499999999999986
4509,2014-06-23 17:00:00-05,0.0,98.18333333333334,0.0,98.18333333333334
4510,2014-06-23 18:00:00-05,0.0,55.45,0.0,55.45
4511,2014-06-23 19:00:00-05,0.0,0.0,198.06666666666663,198.06666666666663
4512,2014-06-23 20:00:00-05,0.0,31.35,0.0,31.35
4513,2014-06-23 21:00:00-05,0.0,42.7,0.0,42.7
4514,2014-06-23 22:00:00-05,0.0,0.0,0.0,0.0
4515,2014-06-23 23:00:00-05,0.0,0.0,0.0,0.0
4516,2014-06-24 00:00:00-05,0.0,0.0,0.0,0.0
4517,2014-06-24 01:00:00-05,0.0,0.0,0.0,0.0
4518,2014-06-24 02:00:00-05,0.0,0.0,0.0,0.0
4519,2014-06-24 03:00:00-05,0.0,0.0,0.0,0.0
4520,2014-06-24 04:00:00-05,0.0,0.0,0.0,0.0
4521,2014-06-24 05:00:00-05,0.0,0.0,0.0,0.0
4522,2014-06-24 06:00:00-05,0.0,0.0,0.0,0.0
4523,2014-06-24 07:00:00-05,0.0,57.05,202.51666666666665,259.56666666666666
4524,2014-06-24 08:00:00-05,0.0,34.883333333333326,0.0,34.883333333333326
4525,2014-06-24 09:00:00-05,0.0,22.766666666666666,672.5333333333332,695.3
4526,2014-06-24 10:00:00-05,0.0,133.75,0.0,133.75
4527,2014-06-24 11:00:00-05,0.0,101.05,211.91666666666663,312.96666666666664
4528,2014-06-24 12:00:00-05,0.0,8.666666666666666,0.0,8.666666666666666
4529,2014-06-24 13:00:00-05,0.0,52.41666666666666,0.0,52.41666666666666
4530,2014-06-24 14:00:00-05,0.0,158.25,199.8,358.04999999999995
4531,2014-06-24 15:00:00-05,0.0,0.0,0.0,0.0
4532,2014-06-24 16:00:00-05,0.0,118.81666666666665,248.5,367.3166666666666
4533,2014-06-24 17:00:00-05,0.0,0.0,222.39999999999998,222.39999999999998
4534,2014-06-24 18:00:00-05,0.0,0.0,0.0,0.0
4535,2014-06-24 19:00:00-05,0.0,0.0,0.0,0.0
4536,2014-06-24 20:00:00-05,0.0,161.20000000000002,0.0,161.20000000000002
4537,2014-06-24 21:00:00-05,0.0,0.0,0.0,0.0
4538,2014-06-24 22:00:00-05,0.0,0.0,204.93333333333328,204.93333333333328
4539,2014-06-24 23:00:00-05,0.0,0.0,0.0,0.0
4540,2014-06-25 00:00:00-05,0.0,0.0,0.0,0.0
4541,2014-06-25 01:00:00-05,0.0,0.0,0.0,0.0
4542,2014-06-25 02:00:00-05,0.0,0.0,0.0,0.0
4543,2014-06-25 03:00:00-05,0.0,0.0,0.0,0.0
4544,2014-06-25 04:00:00-05,0.0,0.0,0.0,0.0
4545,2014-06-25 05:00:00-05,0.0,0.0,200.38333333333327,200.38333333333327
4546,2014-06-25 06:00:00-05,0.0,0.0,0.0,0.0
4547,2014-06-25 07:00:00-05,0.0,0.0,208.75,208.75
4548,2014-06-25 08:00:00-05,0.0,0.0,0.0,0.0
4549,2014-06-25 09:00:00-05,0.0,0.0,0.0,0.0
4550,2014-06-25 10:00:00-05,0.0,0.0,0.0,0.0
4551,2014-06-25 11:00:00-05,0.0,0.0,0.0,0.0
4552,2014-06-25 12:00:00-05,0.0,0.0,0.0,0.0
4553,2014-06-25 13:00:00-05,0.0,26.216666666666658,0.0,26.216666666666658
4554,2014-06-25 14:00:00-05,0.0,106.76666666666664,220.70000000000002,327.46666666666664
4555,2014-06-25 15:00:00-05,0.0,159.71666666666664,0.0,159.71666666666664
4556,2014-06-25 16:00:00-05,0.0,117.68333333333331,0.0,117.68333333333331
4557,2014-06-25 17:00:00-05,0.0,1.8333333333333333,0.0,1.8333333333333333
4558,2014-06-25 18:00:00-05,0.0,114.11666666666665,198.48333333333326,312.59999999999985
4559,2014-06-25 19:00:00-05,0.0,0.0,0.0,0.0
4560,2014-06-25 20:00:00-05,0.0,94.71666666666664,0.0,94.71666666666664
4561,2014-06-25 21:00:00-05,0.0,0.0,0.0,0.0
4562,2014-06-25 22:00:00-05,0.0,0.0,0.0,0.0
4563,2014-06-25 23:00:00-05,0.0,94.98333333333332,0.0,94.98333333333332
4564,2014-06-26 00:00:00-05,0.0,0.0,0.0,0.0
4565,2014-06-26 01:00:00-05,0.0,0.0,0.0,0.0
4566,2014-06-26 02:00:00-05,0.0,0.0,0.0,0.0
4567,2014-06-26 03:00:00-05,0.0,0.0,0.0,0.0
4568,2014-06-26 04:00:00-05,0.0,0.0,0.0,0.0
4569,2014-06-26 05:00:00-05,0.0,0.0,210.41666666666663,210.41666666666663
4570,2014-06-26 06:00:00-05,0.0,0.0,0.0,0.0
4571,2014-06-26 07:00:00-05,0.0,0.0,0.0,0.0
4572,2014-06-26 08:00:00-05,0.0,0.1,1258.2833333333333,1258.3833333333332
4573,2014-06-26 09:00:00-05,0.0,0.7,215.04999999999998,215.75
4574,2014-06-26 10:00:00-05,0.0,94.53333333333333,227.39999999999998,321.9333333333333
4575,2014-06-26 11:00:00-05,0.0,0.0,257.45,257.45
4576,2014-06-26 12:00:00-05,0.0,123.30000000000001,227.76666666666665,351.06666666666666
4577,2014-06-26 13:00:00-05,0.0,0.0,226.51666666666665,226.51666666666665
4578,2014-06-26 14:00:00-05,0.0,0.0,0.0,0.0
4579,2014-06-26 15:00:00-05,0.0,0.0,272.9,272.9
4580,2014-06-26 16:00:00-05,0.0,0.0,209.54999999999998,209.54999999999998
4581,2014-06-26 17:00:00-05,0.0,0.0,195.01666666666665,195.01666666666665
4582,2014-06-26 18:00:00-05,0.0,0.0,0.0,0.0
4583,2014-06-26 19:00:00-05,0.0,0.0,0.0,0.0
4584,2014-06-26 20:00:00-05,0.0,0.0,0.0,0.0
4585,2014-06-26 21:00:00-05,0.0,0.0,0.0,0.0
4586,2014-06-26 22:00:00-05,0.0,0.0,0.0,0.0
4587,2014-06-26 23:00:00-05,0.0,0.0,0.0,0.0
4588,2014-06-27 00:00:00-05,0.0,0.0,0.0,0.0
4589,2014-06-27 01:00:00-05,0.0,0.0,0.0,0.0
4590,2014-06-27 02:00:00-05,0.0,0.0,0.0,0.0
4591,2014-06-27 03:00:00-05,0.0,0.0,0.0,0.0
4592,2014-06-27 04:00:00-05,0.0,0.0,0.0,0.0
4593,2014-06-27 05:00:00-05,0.0,0.0,0.0,0.0
4594,2014-06-27 06:00:00-05,0.0,0.0,211.65,211.65
4595,2014-06-27 07:00:00-05,0.0,249.2666666666666,0.0,249.2666666666666
4596,2014-06-27 08:00:00-05,0.0,29.9,0.0,29.9
4597,2014-06-27 09:00:00-05,0.0,62.81666666666666,240.45,303.2666666666667
4598,2014-06-27 10:00:00-05,0.0,116.78333333333329,266.4833333333333,383.2666666666666
4599,2014-06-27 11:00:00-05,0.08333333333333331,79.71666666666664,556.3333333333333,636.1333333333332
4600,2014-06-27 12:00:00-05,0.0,91.11666666666665,0.0,91.11666666666665
4601,2014-06-27 13:00:00-05,0.0,96.51666666666664,0.0,96.51666666666664
4602,2014-06-27 14:00:00-05,0.0,0.0,0.0,0.0
4603,2014-06-27 15:00:00-05,0.0,0.0,0.0,0.0
4604,2014-06-27 16:00:00-05,0.0,0.0,201.9,201.9
4605,2014-06-27 17:00:00-05,0.0,0.0,193.7333333333333,193.7333333333333
4606,2014-06-27 18:00:00-05,0.0,0.0,0.0,0.0
4607,2014-06-27 19:00:00-05,0.0,0.0,0.0,0.0
4608,2014-06-27 20:00:00-05,0.0,0.0,0.0,0.0
4609,2014-06-27 21:00:00-05,0.0,0.0,0.0,0.0
4610,2014-06-27 22:00:00-05,0.0,0.0,0.0,0.0
4611,2014-06-27 23:00:00-05,0.0,0.0,0.0,0.0
4612,2014-06-28 00:00:00-05,0.0,0.0,0.0,0.0
4613,2014-06-28 01:00:00-05,0.0,0.0,0.0,0.0
4614,2014-06-28 02:00:00-05,0.0,0.0,0.0,0.0
4615,2014-06-28 03:00:00-05,0.0,0.0,0.0,0.0
4616,2014-06-28 04:00:00-05,0.0,0.0,212.23333333333326,212.23333333333326
4617,2014-06-28 05:00:00-05,0.0,0.0,0.0,0.0
4618,2014-06-28 06:00:00-05,0.0,0.0,0.0,0.0
4619,2014-06-28 07:00:00-05,0.0,0.0,99.26666666666664,99.26666666666664
4620,2014-06-28 08:00:00-05,0.0,0.0,504.68333333333317,504.68333333333317
4621,2014-06-28 09:00:00-05,0.0,0.0,412.51666666666654,412.51666666666654
4622,2014-06-28 10:00:00-05,0.0,34.2,433.3333333333333,467.5333333333333
4623,2014-06-28 11:00:00-05,0.0,94.63333333333333,214.81666666666666,309.45
4624,2014-06-28 12:00:00-05,0.0,0.0,0.0,0.0
4625,2014-06-28 13:00:00-05,0.0,0.0,0.0,0.0
4626,2014-06-28 14:00:00-05,0.0,115.78333333333329,0.0,115.78333333333329
4627,2014-06-28 15:00:00-05,0.0,307.6333333333333,0.0,307.6333333333333
4628,2014-06-28 16:00:00-05,0.0,0.45,0.0,0.45
4629,2014-06-28 17:00:00-05,0.0,0.0,0.0,0.0
4630,2014-06-28 18:00:00-05,0.0,0.0,0.0,0.0
4631,2014-06-28 19:00:00-05,0.0,0.0,0.0,0.0
4632,2014-06-28 20:00:00-05,0.0,0.0,0.0,0.0
4633,2014-06-28 21:00:00-05,0.0,0.0,0.0,0.0
4634,2014-06-28 22:00:00-05,0.0,0.0,199.18333333333328,199.18333333333328
4635,2014-06-28 23:00:00-05,0.0,0.0,0.0,0.0
4636,2014-06-29 00:00:00-05,0.0,0.0,0.0,0.0
4637,2014-06-29 01:00:00-05,0.0,0.0,0.0,0.0
4638,2014-06-29 02:00:00-05,0.0,0.0,0.0,0.0
4639,2014-06-29 03:00:00-05,0.0,0.0,0.0,0.0
4640,2014-06-29 04:00:00-05,0.0,0.0,0.0,0.0
4641,2014-06-29 05:00:00-05,0.0,0.0,0.0,0.0
4642,2014-06-29 06:00:00-05,0.0,0.0,0.0,0.0
4643,2014-06-29 07:00:00-05,0.0,0.0,0.0,0.0
4644,2014-06-29 08:00:00-05,0.0,0.0,0.0,0.0
4645,2014-06-29 09:00:00-05,0.0,0.0,0.0,0.0
4646,2014-06-29 10:00:00-05,0.0,0.0,197.38333333333327,197.38333333333327
4647,2014-06-29 11:00:00-05,0.0,0.0,0.0,0.0
4648,2014-06-29 12:00:00-05,0.0,74.03333333333333,0.0,74.03333333333333
4649,2014-06-29 13:00:00-05,0.0,52.73333333333332,0.0,52.73333333333332
4650,2014-06-29 14:00:00-05,0.0,0.0,0.0,0.0
4651,2014-06-29 15:00:00-05,0.0,311.7,0.0,311.7
4652,2014-06-29 16:00:00-05,0.0,0.55,0.0,0.55
4653,2014-06-29 17:00:00-05,0.0,0.0,0.0,0.0
4654,2014-06-29 18:00:00-05,0.0,0.0,0.0,0.0
4655,2014-06-29 19:00:00-05,0.0,234.28333333333327,205.41666666666663,439.69999999999993
4656,2014-06-29 20:00:00-05,0.0,170.28333333333327,7.266666666666665,177.54999999999995
4657,2014-06-29 21:00:00-05,0.0,100.31666666666663,0.0,100.31666666666663
4658,2014-06-29 22:00:00-05,0.0,126.71666666666664,0.0,126.71666666666664
4659,2014-06-29 23:00:00-05,0.0,94.85000000000001,0.0,94.85000000000001
4660,2014-06-30 00:00:00-05,0.0,0.0,0.0,0.0
4661,2014-06-30 01:00:00-05,0.0,97.8,0.0,97.8
4662,2014-06-30 02:00:00-05,0.0,0.0,0.0,0.0
4663,2014-06-30 03:00:00-05,0.0,0.0,0.0,0.0
4664,2014-06-30 04:00:00-05,0.0,97.96666666666663,0.0,97.96666666666663
4665,2014-06-30 05:00:00-05,0.0,0.0,215.08333333333326,215.08333333333326
4666,2014-06-30 06:00:00-05,0.0,86.93333333333332,0.0,86.93333333333332
4667,2014-06-30 07:00:00-05,0.0,22.15,0.0,22.15
4668,2014-06-30 08:00:00-05,0.0,56.71666666666667,477.68333333333317,534.3999999999999
4669,2014-06-30 09:00:00-05,0.0,0.3,473.2333333333332,473.5333333333332
4670,2014-06-30 10:00:00-05,0.0,0.0,243.6833333333333,243.6833333333333
4671,2014-06-30 11:00:00-05,0.0,0.0,210.41666666666663,210.41666666666663
4672,2014-06-30 12:00:00-05,0.0,0.0,0.0,0.0
4673,2014-06-30 13:00:00-05,0.0,89.41666666666664,0.0,89.41666666666664
4674,2014-06-30 14:00:00-05,0.0,111.26666666666664,0.0,111.26666666666664
4675,2014-06-30 15:00:00-05,0.0,0.0,0.0,0.0
4676,2014-06-30 16:00:00-05,0.0,165.93333333333328,0.0,165.93333333333328
4677,2014-06-30 17:00:00-05,0.0,0.0,360.95,360.95
4678,2014-06-30 18:00:00-05,0.0,0.0,206.15,206.15
4679,2014-06-30 19:00:00-05,0.0,56.58333333333333,0.0,56.58333333333333
4680,2014-06-30 20:00:00-05,0.0,0.0,198.3333333333333,198.3333333333333
4681,2014-06-30 21:00:00-05,0.0,0.0,0.0,0.0
4682,2014-06-30 22:00:00-05,0.0,0.0,0.0,0.0
4683,2014-06-30 23:00:00-05,0.0,0.0,0.0,0.0
4684,2014-07-01 00:00:00-05,0.0,0.0,0.0,0.0
4685,2014-07-01 01:00:00-05,0.0,0.0,0.0,0.0
4686,2014-07-01 02:00:00-05,0.0,0.0,0.0,0.0
4687,2014-07-01 03:00:00-05,0.0,0.0,0.0,0.0
4688,2014-07-01 04:00:00-05,0.0,0.0,215.25,215.25
4689,2014-07-01 05:00:00-05,0.0,0.0,0.0,0.0
4690,2014-07-01 06:00:00-05,0.0,0.0,0.0,0.0
4691,2014-07-01 07:00:00-05,0.0,58.83333333333333,0.0,58.83333333333333
4692,2014-07-01 08:00:00-05,0.0,24.53333333333333,201.61666666666665,226.14999999999995
4693,2014-07-01 09:00:00-05,0.0,86.18333333333332,0.0,86.18333333333332
4694,2014-07-01 10:00:00-05,0.0,0.0,0.0,0.0
4695,2014-07-01 11:00:00-05,0.0,0.0,0.0,0.0
4696,2014-07-01 12:00:00-05,0.0,0.0,0.0,0.0
4697,2014-07-01 13:00:00-05,0.0,0.0,0.0,0.0
4698,2014-07-01 14:00:00-05,0.0,124.89999999999999,0.0,124.89999999999999
4699,2014-07-01 15:00:00-05,0.0,16.216666666666665,0.0,16.216666666666665
4700,2014-07-01 16:00:00-05,0.0,88.01666666666665,0.0,88.01666666666665
4701,2014-07-01 17:00:00-05,0.0,100.93333333333332,0.0,100.93333333333332
4702,2014-07-01 18:00:00-05,0.0,29.06666666666666,0.0,29.06666666666666
4703,2014-07-01 19:00:00-05,0.0,0.0,201.68333333333328,201.68333333333328
4704,2014-07-01 20:00:00-05,0.0,119.05,0.0,119.05
4705,2014-07-01 21:00:00-05,0.0,5.683333333333333,0.0,5.683333333333333
4706,2014-07-01 22:00:00-05,0.0,0.0,0.0,0.0
4707,2014-07-01 23:00:00-05,0.0,0.0,0.0,0.0
4708,2014-07-02 00:00:00-05,0.0,0.0,0.0,0.0
4709,2014-07-02 01:00:00-05,0.0,0.0,0.0,0.0
4710,2014-07-02 02:00:00-05,0.0,0.0,0.0,0.0
4711,2014-07-02 03:00:00-05,0.0,0.0,0.0,0.0
4712,2014-07-02 04:00:00-05,0.0,0.0,220.70000000000002,220.70000000000002
4713,2014-07-02 05:00:00-05,0.0,0.0,0.0,0.0
4714,2014-07-02 06:00:00-05,0.0,0.0,0.0,0.0
4715,2014-07-02 07:00:00-05,0.0,0.0,223.76666666666665,223.76666666666665
4716,2014-07-02 08:00:00-05,0.0,0.0,0.0,0.0
4717,2014-07-02 09:00:00-05,0.0,0.0,0.0,0.0
4718,2014-07-02 10:00:00-05,0.0,0.0,0.0,0.0
4719,2014-07-02 11:00:00-05,0.0,101.46666666666664,0.0,101.46666666666664
4720,2014-07-02 12:00:00-05,0.0,0.0,255.14999999999998,255.14999999999998
4721,2014-07-02 13:00:00-05,0.0,0.0,0.0,0.0
4722,2014-07-02 14:00:00-05,0.0,0.0,0.0,0.0
4723,2014-07-02 15:00:00-05,0.0,0.0,0.0,0.0
4724,2014-07-02 16:00:00-05,0.0,0.0,0.0,0.0
4725,2014-07-02 17:00:00-05,0.0,96.06666666666663,0.0,96.06666666666663
4726,2014-07-02 18:00:00-05,0.0,0.0,203.8,203.8
4727,2014-07-02 19:00:00-05,0.0,0.0,0.0,0.0
4728,2014-07-02 20:00:00-05,0.0,0.0,0.0,0.0
4729,2014-07-02 21:00:00-05,0.0,86.51666666666665,0.0,86.51666666666665
4730,2014-07-02 22:00:00-05,0.0,0.0,0.0,0.0
4731,2014-07-02 23:00:00-05,0.0,0.0,0.0,0.0
4732,2014-07-03 00:00:00-05,0.0,0.0,0.0,0.0
4733,2014-07-03 01:00:00-05,0.0,0.0,0.0,0.0
4734,2014-07-03 02:00:00-05,0.0,0.0,0.0,0.0
4735,2014-07-03 03:00:00-05,0.0,0.0,204.68333333333328,204.68333333333328
4736,2014-07-03 04:00:00-05,0.0,0.0,0.0,0.0
4737,2014-07-03 05:00:00-05,0.0,0.0,0.0,0.0
4738,2014-07-03 06:00:00-05,0.0,0.0,0.0,0.0
4739,2014-07-03 07:00:00-05,0.0,0.0,394.4333333333333,394.4333333333333
4740,2014-07-03 08:00:00-05,0.0,0.65,821.9,822.55
4741,2014-07-03 09:00:00-05,0.0,0.15,619.7833333333332,619.9333333333333
4742,2014-07-03 10:00:00-05,0.0,0.0,252.04999999999998,252.04999999999998
4743,2014-07-03 11:00:00-05,0.0,28.85,227.1333333333333,255.9833333333333
4744,2014-07-03 12:00:00-05,0.0,98.66666666666664,0.0,98.66666666666664
4745,2014-07-03 13:00:00-05,0.0,88.66666666666664,246.5,335.16666666666663
4746,2014-07-03 14:00:00-05,0.0,309.7666666666666,199.53333333333327,509.29999999999984
4747,2014-07-03 15:00:00-05,0.0,168.8833333333333,0.0,168.8833333333333
4748,2014-07-03 16:00:00-05,0.0,70.05,730.95,800.9999999999999
4749,2014-07-03 17:00:00-05,0.0,153.56666666666666,330.66666666666663,484.2333333333333
4750,2014-07-03 18:00:00-05,0.0,82.78333333333332,0.0,82.78333333333332
4751,2014-07-03 19:00:00-05,0.0,100.11666666666663,216.35,316.46666666666664
4752,2014-07-03 20:00:00-05,0.0,55.78333333333332,200.25,256.03333333333336
4753,2014-07-03 21:00:00-05,0.0,28.233333333333334,0.0,28.233333333333334
4754,2014-07-03 22:00:00-05,0.0,73.75,0.0,73.75
4755,2014-07-03 23:00:00-05,0.0,0.0,0.0,0.0
4756,2014-07-04 00:00:00-05,0.0,0.0,0.0,0.0
4757,2014-07-04 01:00:00-05,0.0,0.0,0.0,0.0
4758,2014-07-04 02:00:00-05,0.0,76.7,0.0,76.7
4759,2014-07-04 03:00:00-05,0.0,20.36666666666666,0.0,20.36666666666666
4760,2014-07-04 04:00:00-05,0.0,0.0,0.0,0.0
4761,2014-07-04 05:00:00-05,0.0,0.0,0.0,0.0
4762,2014-07-04 06:00:00-05,0.0,0.0,0.0,0.0
4763,2014-07-04 07:00:00-05,0.0,60.6,205.43333333333328,266.0333333333333
4764,2014-07-04 08:00:00-05,0.0,23.21666666666666,461.5333333333332,484.74999999999983
4765,2014-07-04 09:00:00-05,0.0,0.0,236.5166666666666,236.5166666666666
4766,2014-07-04 10:00:00-05,0.0,91.9833333333333,0.0,91.9833333333333
4767,2014-07-04 11:00:00-05,0.0,83.88333333333333,218.29999999999998,302.1833333333333
4768,2014-07-04 12:00:00-05,0.0,110.18333333333332,696.45,806.6333333333333
4769,2014-07-04 13:00:00-05,0.0,75.25,423.98333333333335,499.2333333333333
4770,2014-07-04 14:00:00-05,0.0,121.3833333333333,0.0,121.3833333333333
4771,2014-07-04 15:00:00-05,0.0,61.31666666666666,212.01666666666665,273.3333333333333
4772,2014-07-04 16:00:00-05,0.0,0.0,0.0,0.0
4773,2014-07-04 17:00:00-05,0.0,121.39999999999999,0.0,121.39999999999999
4774,2014-07-04 18:00:00-05,0.0,0.0,0.0,0.0
4775,2014-07-04 19:00:00-05,0.0,0.0,0.0,0.0
4776,2014-07-04 20:00:00-05,0.0,0.0,0.0,0.0
4777,2014-07-04 21:00:00-05,0.0,0.0,0.0,0.0
4778,2014-07-04 22:00:00-05,0.0,0.0,0.0,0.0
4779,2014-07-04 23:00:00-05,0.0,0.0,0.0,0.0
4780,2014-07-05 00:00:00-05,0.0,0.0,0.0,0.0
4781,2014-07-05 01:00:00-05,0.0,0.0,0.0,0.0
4782,2014-07-05 02:00:00-05,0.0,0.0,0.0,0.0
4783,2014-07-05 03:00:00-05,0.0,0.0,0.0,0.0
4784,2014-07-05 04:00:00-05,0.0,0.0,0.0,0.0
4785,2014-07-05 05:00:00-05,0.0,0.0,194.76666666666665,194.76666666666665
4786,2014-07-05 06:00:00-05,0.0,0.0,0.0,0.0
4787,2014-07-05 07:00:00-05,0.0,81.21666666666664,199.68333333333328,280.8999999999999
4788,2014-07-05 08:00:00-05,0.0,0.0,0.0,0.0
4789,2014-07-05 09:00:00-05,0.0,0.0,0.0,0.0
4790,2014-07-05 10:00:00-05,0.0,62.9,0.0,62.9
4791,2014-07-05 11:00:00-05,0.0,20.53333333333333,0.0,20.53333333333333
4792,2014-07-05 12:00:00-05,0.0,0.0,0.0,0.0
4793,2014-07-05 13:00:00-05,0.0,0.0,207.23333333333326,207.23333333333326
4794,2014-07-05 14:00:00-05,0.0,0.0,0.0,0.0
4795,2014-07-05 15:00:00-05,0.0,285.3166666666666,0.0,285.3166666666666
4796,2014-07-05 16:00:00-05,0.0,0.0,219.65,219.65
4797,2014-07-05 17:00:00-05,0.0,0.0,360.53333333333325,360.53333333333325
4798,2014-07-05 18:00:00-05,0.0,0.0,55.65,55.65
4799,2014-07-05 19:00:00-05,0.0,233.5166666666666,193.38333333333327,426.89999999999986
4800,2014-07-05 20:00:00-05,0.0,114.11666666666665,0.0,114.11666666666665
4801,2014-07-05 21:00:00-05,0.0,68.08333333333333,0.0,68.08333333333333
4802,2014-07-05 22:00:00-05,0.0,0.0,0.0,0.0
4803,2014-07-05 23:00:00-05,0.0,0.0,0.0,0.0
4804,2014-07-06 00:00:00-05,0.0,86.41666666666666,0.0,86.41666666666666
4805,2014-07-06 01:00:00-05,0.0,0.0,0.0,0.0
4806,2014-07-06 02:00:00-05,0.0,0.0,0.0,0.0
4807,2014-07-06 03:00:00-05,0.0,0.0,0.0,0.0
4808,2014-07-06 04:00:00-05,0.0,89.5,0.0,89.5
4809,2014-07-06 05:00:00-05,0.0,0.0,194.89999999999998,194.89999999999998
4810,2014-07-06 06:00:00-05,0.0,79.3,0.0,79.3
4811,2014-07-06 07:00:00-05,0.0,0.0,0.0,0.0
4812,2014-07-06 08:00:00-05,0.0,0.0,608.8833333333332,608.8833333333332
4813,2014-07-06 09:00:00-05,0.0,73.53333333333333,225.5333333333333,299.06666666666666
4814,2014-07-06 10:00:00-05,0.0,0.0,0.0,0.0
4815,2014-07-06 11:00:00-05,0.0,127.7833333333333,718.4333333333332,846.2166666666664
4816,2014-07-06 12:00:00-05,0.0,84.05,450.11666666666656,534.1666666666665
4817,2014-07-06 13:00:00-05,0.0,62.43333333333333,36.3,98.73333333333332
4818,2014-07-06 14:00:00-05,0.0,0.0,0.0,0.0
4819,2014-07-06 15:00:00-05,0.0,197.4,0.0,197.4
4820,2014-07-06 16:00:00-05,0.0,0.0,0.0,0.0
4821,2014-07-06 17:00:00-05,0.0,0.0,0.0,0.0
4822,2014-07-06 18:00:00-05,0.0,0.0,0.0,0.0
4823,2014-07-06 19:00:00-05,0.0,187.70000000000002,223.56666666666666,411.26666666666665
4824,2014-07-06 20:00:00-05,0.0,89.05,0.0,89.05
4825,2014-07-06 21:00:00-05,0.0,78.81666666666665,0.0,78.81666666666665
4826,2014-07-06 22:00:00-05,0.0,0.0,0.0,0.0
4827,2014-07-06 23:00:00-05,0.0,0.0,0.0,0.0
4828,2014-07-07 00:00:00-05,0.0,101.28333333333332,0.0,101.28333333333332
4829,2014-07-07 01:00:00-05,0.0,10.3,0.0,10.3
4830,2014-07-07 02:00:00-05,0.0,0.0,0.0,0.0
4831,2014-07-07 03:00:00-05,0.0,16.516666666666666,0.0,16.516666666666666
4832,2014-07-07 04:00:00-05,0.0,0.0,0.0,0.0
4833,2014-07-07 05:00:00-05,0.0,0.0,213.8833333333333,213.8833333333333
4834,2014-07-07 06:00:00-05,0.0,0.0,0.0,0.0
4835,2014-07-07 07:00:00-05,0.0,0.0,218.29999999999998,218.29999999999998
4836,2014-07-07 08:00:00-05,0.0,0.0,293.8,293.8
4837,2014-07-07 09:00:00-05,0.0,0.0,376.8333333333333,376.8333333333333
4838,2014-07-07 10:00:00-05,0.0,0.0,199.48333333333326,199.48333333333326
4839,2014-07-07 11:00:00-05,0.0,0.0,0.0,0.0
4840,2014-07-07 12:00:00-05,0.0,0.0,0.0,0.0
4841,2014-07-07 13:00:00-05,0.0,0.0,0.0,0.0
4842,2014-07-07 14:00:00-05,0.0,0.0,0.0,0.0
4843,2014-07-07 15:00:00-05,0.0,16.18333333333333,0.0,16.18333333333333
4844,2014-07-07 16:00:00-05,0.0,145.51666666666665,0.0,145.51666666666665
4845,2014-07-07 17:00:00-05,814.5833333333331,56.71666666666667,0.0,871.2999999999997
4846,2014-07-07 18:00:00-05,0.0,0.0,0.0,0.0
4847,2014-07-07 19:00:00-05,0.0,0.0,0.0,0.0
4848,2014-07-07 20:00:00-05,0.0,0.0,0.0,0.0
4849,2014-07-07 21:00:00-05,0.0,0.0,165.4833333333333,165.4833333333333
4850,2014-07-07 22:00:00-05,0.0,0.0,38.33333333333332,38.33333333333332
4851,2014-07-07 23:00:00-05,0.0,0.0,0.0,0.0
4852,2014-07-08 00:00:00-05,0.0,0.0,0.0,0.0
4853,2014-07-08 01:00:00-05,0.0,0.0,0.0,0.0
4854,2014-07-08 02:00:00-05,0.0,0.0,0.0,0.0
4855,2014-07-08 03:00:00-05,0.0,0.0,0.0,0.0
4856,2014-07-08 04:00:00-05,0.0,0.0,0.0,0.0
4857,2014-07-08 05:00:00-05,0.0,0.0,0.0,0.0
4858,2014-07-08 06:00:00-05,0.0,0.0,216.76666666666665,216.76666666666665
4859,2014-07-08 07:00:00-05,0.0,69.25,0.0,69.25
4860,2014-07-08 08:00:00-05,0.0,0.0,0.0,0.0
4861,2014-07-08 09:00:00-05,0.0,86.35,0.0,86.35
4862,2014-07-08 10:00:00-05,0.0,51.85,571.3000000000001,623.15
4863,2014-07-08 11:00:00-05,0.0,136.08333333333331,430.4333333333333,566.5166666666665
4864,2014-07-08 12:00:00-05,0.0,41.916666666666664,199.86666666666665,241.7833333333333
4865,2014-07-08 13:00:00-05,0.0,86.18333333333332,0.0,86.18333333333332
4866,2014-07-08 14:00:00-05,752.3166666666666,121.1833333333333,0.0,873.5
4867,2014-07-08 15:00:00-05,0.0,87.43333333333332,0.0,87.43333333333332
